# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
20,1684552330,64000,-1.178879976,0.339398533,1.179193735,0.614287317,1.17972362,0.65760392
21,1684552336,67200,-1.194310665,0.367105782,1.179193735,0.614287317,1.17972362,0.65760392
22,1684552336,70400,-1.194310665,0.367105782,1.179193735,0.614287317,1.196822405,0.506875455
23,1684552338,73600,-1.194310665,0.367105782,1.199897885,0.517578423,1.196822405,0.506875455
24,1684552344,76800,-1.207782388,0.285949916,1.199897885,0.517578423,1.196822405,0.506875455
25,1684552345,80000,-1.207782388,0.285949916,1.199897885,0.517578423,1.211002588,0.325913042
26,1684552348,83200,-1.207782388,0.285949916,1.212056041,0.326075345,1.211002588,0.325913042
27,1684552353,86400,-1.217049003,0.470092773,1.212056041,0.326075345,1.211002588,0.325913042
28,1684552353,89600,-1.217049003,0.470092773,1.212056041,0.326075345,1.219235659,0.434460908
29,1684552356,92800,-1.217049003,0.470092773,1.223039389,0.440299034,1.219235659,0.434460908
30,1684552361,96000,-1.227620363,0.338791698,1.223039389,0.440299034,1.219235659,0.434460908
31,1684552362,99200,-1.227620363,0.338791698,1.223039389,0.440299034,1.229071856,0.350014627
32,1684552365,102400,-1.227620363,0.338791698,1.231410861,0.33991164,1.229071856,0.350014627
33,1684552370,105600,-1.235569358,0.359836787,1.231410861,0.33991164,1.229071856,0.350014627
34,1684552370,108800,-1.235569358,0.359836787,1.231410861,0.33991164,1.236414313,0.366850793
35,1684552374,112000,-1.235569358,0.359836787,1.23943162,0.431876242,1.236414313,0.366850793
36,1684552378,115200,-1.241847157,0.41419813,1.23943162,0.431876242,1.236414313,0.366850793
37,1684552379,118400,-1.241847157,0.41419813,1.23943162,0.431876242,1.243194938,0.420650363
38,1684552382,121600,-1.241847157,0.41419813,1.244254351,0.374456942,1.243194938,0.420650363
39,1684552387,124800,-1.250374675,0.716629386,1.244254351,0.374456942,1.243194938,0.420650363
40,1684552387,128000,-1.250374675,0.716629386,1.244254351,0.374456942,1.251220584,0.70281601
41,1684552391,131200,-1.250374675,0.716629386,1.248084307,0.572392344,1.251220584,0.70281601
42,1684552395,134400,-1.248266459,0.29622218,1.248084307,0.572392344,1.251220584,0.70281601
43,1684552395,137600,-1.248266459,0.29622218,1.248084307,0.572392344,1.249948859,0.234463006
44,1684552400,140800,-1.248266459,0.29622218,1.252718449,0.283311069,1.249948859,0.234463006
45,1684552403,144000,-1.254890919,0.485171258,1.252718449,0.283311069,1.249948859,0.234463006
46,1684552404,147200,-1.254890919,0.485171258,1.252718449,0.283311069,1.256090403,0.395024568
47,1684552409,150400,-1.254890919,0.485171258,1.263098717,0.522830129,1.256090403,0.395024568
48,1684552412,153600,-1.263322711,0.446941912,1.263098717,0.522830129,1.256090403,0.395024568
49,1684552412,156800,-1.263322711,0.446941912,1.263098717,0.522830129,1.264503956,0.436244845
50,1684552418,160000,-1.263322711,0.446941912,1.266406178,0.410668999,1.264503956,0.436244845
51,1684552420,163200,-1.269557357,0.628201485,1.266406178,0.410668999,1.264503956,0.436244845
52,1684552421,166400,-1.269557357,0.628201485,1.266406178,0.410668999,1.270856857,0.673062325
53,1684552427,169600,-1.269557357,0.628201485,1.273640633,0.61462307,1.270856857,0.673062325
54,1684552429,172800,-1.273144841,0.343213081,1.273640633,0.61462307,1.270856857,0.673062325
55,1684552429,176000,-1.273144841,0.343213081,1.273640633,0.61462307,1.274686098,0.351955175
56,1684552435,179200,-1.273144841,0.343213081,1.275572419,0.359838784,1.274686098,0.351955175
57,1684552437,182400,-1.275623918,0.382180333,1.275572419,0.359838784,1.274686098,0.351955175
58,1684552438,185600,-1.275623918,0.382180333,1.275572419,0.359838784,1.276267052,0.397843957
59,1684552444,188800,-1.275623918,0.382180333,1.274185061,0.215009958,1.276267052,0.397843957
60,1684552446,192000,-1.274075985,0.183003694,1.274185061,0.215009958,1.276267052,0.397843957
61,1684552446,195200,-1.274075985,0.183003694,1.274185061,0.215009958,1.275400281,0.200957224
62,1684552453,198400,-1.274075985,0.183003694,1.274333954,0.287178099,1.275400281,0.200957224
63,1684552454,201600,-1.275798321,0.337320775,1.274333954,0.287178099,1.275400281,0.200957224
64,1684552454,204800,-1.275798321,0.337320775,1.274333954,0.287178099,1.276342988,0.351107866
65,1684552462,208000,-1.275798321,0.337320775,1.280085206,0.443935066,1.276342988,0.351107866
66,1684552463,211200,-1.281000733,0.383991539,1.280085206,0.443935066,1.276342988,0.351107866
67,1684552463,214400,-1.281000733,0.383991539,1.280085206,0.443935066,1.282427549,0.425116032
68,1684552471,217600,-1.281000733,0.383991539,1.282957792,0.380886555,1.282427549,0.425116032
69,1684552471,220800,-1.28226757,0.331555754,1.282957792,0.380886555,1.282427549,0.425116032
70,1684552471,224000,-1.28226757,0.331555754,1.282957792,0.380886555,1.283141375,0.347402722
71,1684552479,227200,-1.28226757,0.331555754,1.285778284,0.275691867,1.283141375,0.347402722
72,1684552480,230400,-1.285472274,0.399524689,1.285778284,0.275691867,1.283141375,0.347402722
73,1684552480,233600,-1.285472274,0.399524689,1.285778284,0.275691867,1.286542892,0.323918521
74,1684552488,236800,-1.288352609,0.304129571,1.285778284,0.275691867,1.286542892,0.323918521
75,1684552488,240000,-1.288352609,0.304129571,1.290173292,0.558165967,1.286542892,0.323918521
76,1684552488,243200,-1.288352609,0.304129571,1.290173292,0.558165967,1.289508104,0.476209849
77,1684552497,246400,-1.291668415,0.561173022,1.290173292,0.558165967,1.289508104,0.476209849
78,1684552497,249600,-1.291668415,0.561173022,1.292004228,0.377622277,1.289508104,0.476209849
79,1684552497,252800,-1.291668415,0.561173022,1.292004228,0.377622277,1.292781115,0.514888883
80,1684552505,256000,-1.292600155,0.313045144,1.292004228,0.377622277,1.292781115,0.514888883
81,1684552505,259200,-1.292600155,0.313045144,1.292004228,0.377622277,1.293005586,0.281728268
82,1684552506,262400,-1.292600155,0.313045144,1.292763352,0.265199959,1.293005586,0.281728268
83,1684552513,265600,-1.294112086,0.526797712,1.292763352,0.265199959,1.293005586,0.281728268
84,1684552513,268800,-1.294112086,0.526797712,1.292763352,0.265199959,1.29488194,0.523835301
85,1684552515,272000,-1.294112086,0.526797712,1.295760512,0.521196008,1.29488194,0.523835301
86,1684552522,275200,-1.2957865,0.451138705,1.295760512,0.521196008,1.29488194,0.523835301
87,1684552522,278400,-1.2957865,0.451138705,1.295760512,0.521196008,1.296267509,0.517489672
88,1684552523,281600,-1.2957865,0.451138705,1.295481443,0.547836125,1.296267509,0.517489672
89,1684552530,284800,-1.296844006,0.484242201,1.295481443,0.547836125,1.296267509,0.517489672
90,1684552530,288000,-1.296844006,0.484242201,1.295481443,0.547836125,1.297205687,0.43831557
91,1684552532,291200,-1.296844006,0.484242201,1.296019793,0.415159166,1.297205687,0.43831557
92,1684552539,294400,-1.294719338,0.327687413,1.296019793,0.415159166,1.297205687,0.43831557
